t,gt_x,gt_y,gt_z,est_x,est_y,est_z,gt_tx,gt_ty,gt_tz,est_tx,est_ty,est_tz
117.120000,-0.525052,0.128612,1.505989,-0.525740,0.112331,1.496096,2.143815,0.803252,1.218351,2.217735,0.703336,1.282473
117.125000,-0.524087,0.125133,1.505670,-0.524778,0.107767,1.495645,2.144016,0.803596,1.218135,2.218077,0.703710,1.282714
117.130000,-0.523118,0.121645,1.505337,-0.523817,0.103157,1.495171,2.144338,0.803864,1.217859,2.218454,0.703518,1.283098
117.135000,-0.522148,0.118144,1.505000,-0.522863,0.098499,1.494680,2.144605,0.804105,1.217574,2.218712,0.703685,1.283388
117.140000,-0.521170,0.114628,1.504668,-0.521913,0.093783,1.494187,2.144927,0.804273,1.217257,2.219012,0.703546,1.283674
117.145000,-0.520183,0.111105,1.504335,-0.520958,0.089017,1.493691,2.145189,0.804449,1.216982,2.219163,0.703591,1.283981
117.150000,-0.519188,0.107578,1.503999,-0.523756,0.097640,1.494384,2.145495,0.804678,1.216716,2.211294,0.714321,1.279616
117.155000,-0.518266,0.104055,1.503647,-0.522908,0.093204,1.493914,2.146356,0.804740,1.216117,2.211566,0.714345,1.279996
117.160000,-0.517251,0.100513,1.503325,-0.522043,0.088717,1.493444,2.146604,0.805135,1.216054,2.212037,0.714446,1.280419
117.165000,-0.516230,0.096958,1.503016,-0.521174,0.084178,1.492993,2.146719,0.805575,1.216142,2.212404,0.714506,1.280991
117.170000,-0.515206,0.093380,1.502704,-0.520315,0.079588,1.492534,2.146791,0.805949,1.216264,2.212896,0.714809,1.281525
117.175000,-0.514178,0.089775,1.502388,-0.519459,0.074929,1.492062,2.146883,0.806147,1.216304,2.213119,0.714879,1.282101
117.180000,-0.513149,0.086153,1.502068,-0.518610,0.070212,1.491582,2.146907,0.806286,1.216293,2.213290,0.715036,1.282503
117.185000,-0.512116,0.082521,1.501750,-0.517771,0.065444,1.491088,2.147033,0.806355,1.216063,2.213367,0.715155,1.282876
117.190000,-0.511080,0.078885,1.501437,-0.516931,0.060631,1.490599,2.147204,0.806445,1.215651,2.213458,0.715127,1.282988
117.195000,-0.510040,0.075240,1.501118,-0.516100,0.055776,1.490107,2.147456,0.806547,1.215125,2.213597,0.715204,1.283061
117.200000,-0.508991,0.071584,1.500789,-0.512270,0.065691,1.491129,2.147723,0.806631,1.214513,2.208314,0.722741,1.276679
117.205000,-0.508030,0.067929,1.500447,-0.511352,0.061188,1.490656,2.148601,0.806364,1.213480,2.208429,0.722783,1.276605
117.210000,-0.506989,0.064253,1.500120,-0.510440,0.056639,1.490185,2.148847,0.806351,1.212978,2.208447,0.722605,1.276679
117.215000,-0.505940,0.060568,1.499796,-0.509530,0.052041,1.489708,2.149093,0.806353,1.212651,2.208502,0.722660,1.276721
117.220000,-0.504886,0.056878,1.499477,-0.508620,0.047399,1.489231,2.149353,0.806387,1.212410,2.208551,0.722496,1.277143
117.225000,-0.503825,0.053184,1.499165,-0.507715,0.042718,1.488754,2.149426,0.806585,1.212353,2.208670,0.722556,1.277377
117.230000,-0.502754,0.049485,1.498860,-0.506809,0.037995,1.488282,2.149451,0.806864,1.212401,2.208935,0.722748,1.277897
117.235000,-0.501673,0.045784,1.498556,-0.505900,0.033230,1.487808,2.149484,0.807196,1.212454,2.209180,0.722929,1.278270
117.240000,-0.500582,0.042082,1.498259,-0.504991,0.028427,1.487329,2.149460,0.807600,1.212597,2.209553,0.723146,1.278815
117.245000,-0.499477,0.038378,1.497971,-0.504076,0.023586,1.486858,2.149414,0.808031,1.212761,2.209902,0.723453,1.279283
117.250000,-0.498364,0.034672,1.497685,-0.503390,0.033861,1.489188,2.149356,0.808498,1.213003,2.202845,0.731661,1.273841
117.255000,-0.497341,0.030972,1.497384,-0.502479,0.029408,1.488797,2.149873,0.808761,1.212911,2.203260,0.732010,1.274452
117.260000,-0.496239,0.027247,1.497085,-0.501575,0.024906,1.488390,2.149860,0.809249,1.213306,2.203752,0.732345,1.275115
117.265000,-0.495138,0.023516,1.496785,-0.500679,0.020360,1.487980,2.149916,0.809693,1.213712,2.204147,0.732579,1.275984
117.270000,-0.494030,0.019778,1.496487,-0.499792,0.015778,1.487562,2.150224,0.810144,1.214027,2.204590,0.732792,1.276773
117.275000,-0.492907,0.016035,1.496194,-0.498898,0.011148,1.487144,2.150835,0.810615,1.214097,2.205117,0.732705,1.277821
117.280000,-0.491777,0.012292,1.495901,-0.498000,0.006484,1.486727,2.151377,0.811215,1.214147,2.205746,0.732541,1.278564
117.285000,-0.490642,0.008542,1.495614,-0.497107,0.001784,1.486303,2.151960,0.811848,1.214112,2.206482,0.732632,1.279468
117.290000,-0.489501,0.004776,1.495336,-0.496217,-0.002965,1.485886,2.152455,0.812506,1.214147,2.207187,0.732440,1.280100
117.295000,-0.488356,0.000989,1.495064,-0.495332,-0.007771,1.485467,2.152828,0.813156,1.214314,2.207931,0.732660,1.281022
117.300000,-0.487212,-0.002811,1.494798,-0.488343,-0.003703,1.484723,2.153158,0.813815,1.214576,2.202661,0.739595,1.276327
117.305000,-0.486159,-0.006607,1.494535,-0.487308,-0.008319,1.484302,2.154006,0.814261,1.214559,2.203401,0.739871,1.277375
117.310000,-0.485026,-0.010437,1.494276,-0.486279,-0.012985,1.483871,2.154256,0.814971,1.214937,2.204082,0.740000,1.278251
117.315000,-0.483884,-0.014283,1.494032,-0.485249,-0.017711,1.483451,2.154496,0.815669,1.215269,2.204829,0.740251,1.279256
117.320000,-0.482741,-0.018137,1.493790,-0.484224,-0.022480,1.483039,2.154717,0.816382,1.215472,2.205482,0.740387,1.280024
117.325000,-0.481595,-0.022003,1.493547,-0.483209,-0.027289,1.482615,2.155066,0.817085,1.215610,2.206250,0.740670,1.280750
117.330000,-0.480442,-0.025881,1.493317,-0.482196,-0.032150,1.482188,2.155592,0.817725,1.215517,2.206945,0.740639,1.281570
117.335000,-0.479286,-0.029770,1.493107,-0.481187,-0.037057,1.481779,2.155953,0.818432,1.215525,2.207678,0.740649,1.282094
117.340000,-0.478130,-0.033668,1.492922,-0.480187,-0.042011,1.481382,2.156246,0.819120,1.215559,2.208421,0.740876,1.282876
117.345000,-0.476973,-0.037575,1.492765,-0.479196,-0.047009,1.481011,2.156350,0.819852,1.215698,2.209084,0.740960,1.283354
117.350000,-0.475808,-0.041494,1.492637,-0.477159,-0.039368,1.487564,2.156310,0.820620,1.215899,2.203634,0.749438,1.278158
117.355000,-0.474721,-0.045412,1.492560,-0.476140,-0.044074,1.487439,2.156860,0.821147,1.215542,2.204297,0.749735,1.278549
117.360000,-0.473557,-0.049352,1.492499,-0.475124,-0.048828,1.487342,2.156721,0.821980,1.215662,2.205086,0.750279,1.279065
117.365000,-0.472392,-0.053300,1.492457,-0.474115,-0.053624,1.487266,2.156547,0.822813,1.215684,2.205770,0.750701,1.279345
117.370000,-0.471224,-0.057264,1.492428,-0.473116,-0.058466,1.487198,2.156502,0.823614,1.215605,2.206545,0.751288,1.279620
117.375000,-0.470051,-0.061244,1.492419,-0.472119,-0.063364,1.487136,2.156561,0.824354,1.215356,2.207229,0.751529,1.279879
117.380000,-0.468874,-0.065236,1.492434,-0.471130,-0.068310,1.487097,2.156525,0.825121,1.215225,2.207938,0.751934,1.279976
117.385000,-0.467691,-0.069243,1.492473,-0.470143,-0.073304,1.487071,2.156688,0.825847,1.214930,2.208629,0.752314,1.280322
117.390000,-0.466506,-0.073263,1.492544,-0.469160,-0.078353,1.487068,2.156918,0.826607,1.214575,2.209355,0.752443,1.280392
117.395000,-0.465324,-0.077294,1.492648,-0.468191,-0.083452,1.487094,2.157092,0.827362,1.214278,2.210137,0.752761,1.280713
117.400000,-0.464141,-0.081336,1.492781,-0.467354,-0.084524,1.490614,2.157189,0.828160,1.213939,2.205942,0.760423,1.274718
117.405000,-0.463040,-0.085376,1.492971,-0.466401,-0.089568,1.490789,2.157922,0.828776,1.213132,2.206766,0.760869,1.274840
117.410000,-0.461863,-0.089429,1.493174,-0.465451,-0.094654,1.490994,2.158035,0.829725,1.212725,2.207631,0.761107,1.275001
117.415000,-0.460683,-0.093486,1.493405,-0.464506,-0.099776,1.491227,2.158014,0.830751,1.212432,2.208574,0.761599,1.274952
117.420000,-0.459508,-0.097556,1.493664,-0.463568,-0.104945,1.491482,2.158109,0.831701,1.212022,2.209520,0.762063,1.275147
117.425000,-0.458340,-0.101645,1.493946,-0.462651,-0.110166,1.491759,2.158148,0.832584,1.211657,2.210379,0.762353,1.275036
117.430000,-0.457169,-0.105747,1.494252,-0.461749,-0.115442,1.492046,2.158165,0.833399,1.211340,2.211171,0.762842,1.275238
117.435000,-0.455982,-0.109853,1.494594,-0.460843,-0.120763,1.492361,2.158261,0.834233,1.210832,2.211887,0.763114,1.275189
117.440000,-0.454786,-0.113960,1.494972,-0.459928,-0.126125,1.492708,2.158429,0.835155,1.210318,2.212756,0.763515,1.275127
117.445000,-0.453588,-0.118075,1.495385,-0.459020,-0.131530,1.493088,2.158663,0.836148,1.209683,2.213670,0.763763,1.275175
117.450000,-0.452384,-0.122202,1.495829,-0.453165,-0.134894,1.492600,2.158861,0.837230,1.209130,2.210063,0.770817,1.269070
117.455000,-0.451270,-0.126341,1.496346,-0.452124,-0.140304,1.493013,2.159594,0.838071,1.208190,2.211124,0.771177,1.269231
117.460000,-0.450079,-0.130511,1.496866,-0.451096,-0.145777,1.493452,2.159688,0.839128,1.207720,2.212157,0.771690,1.269056
117.465000,-0.448881,-0.134698,1.497422,-0.450073,-0.151309,1.493921,2.159729,0.840139,1.207322,2.213124,0.772018,1.269192
117.470000,-0.447676,-0.138893,1.498021,-0.449049,-0.156891,1.494421,2.159792,0.841103,1.206804,2.214042,0.772566,1.269084
117.475000,-0.446468,-0.143098,1.498658,-0.448033,-0.162521,1.494965,2.159875,0.842062,1.206176,2.214936,0.772835,1.269014
117.480000,-0.445252,-0.147315,1.499323,-0.447017,-0.168197,1.495531,2.160020,0.843030,1.205329,2.215850,0.773355,1.268714
117.485000,-0.444029,-0.151544,1.500023,-0.446005,-0.173929,1.496118,2.160209,0.843986,1.204317,2.216793,0.773554,1.268299
117.490000,-0.442792,-0.155788,1.500750,-0.444994,-0.179710,1.496741,2.160035,0.845032,1.203264,2.217704,0.774011,1.267733
117.495000,-0.441535,-0.160057,1.501501,-0.443970,-0.185549,1.497371,2.160211,0.845918,1.201778,2.218640,0.774730,1.266697
117.500000,-0.440267,-0.164354,1.502268,-0.430841,-0.188302,1.505110,2.160391,0.846730,1.200184,2.213579,0.781236,1.259379
117.505000,-0.439083,-0.168671,1.503103,-0.429473,-0.194141,1.505965,2.161179,0.847243,1.198023,2.214378,0.781899,1.258130
117.510000,-0.437810,-0.173008,1.503931,-0.428099,-0.200036,1.506846,2.161571,0.847972,1.196294,2.215111,0.781826,1.257096
117.515000,-0.436532,-0.177359,1.504783,-0.426731,-0.205985,1.507753,2.161879,0.848764,1.194585,2.215904,0.782154,1.256025
117.520000,-0.435244,-0.181718,1.505659,-0.425364,-0.211986,1.508674,2.162518,0.849470,1.192664,2.216710,0.782238,1.254904
117.525000,-0.433950,-0.186083,1.506556,-0.423995,-0.218027,1.509616,2.163012,0.850255,1.190772,2.217506,0.782098,1.253903
117.530000,-0.432666,-0.190444,1.507485,-0.422632,-0.224113,1.510570,2.163806,0.850995,1.188678,2.218389,0.782423,1.252625
117.535000,-0.431401,-0.194797,1.508433,-0.421299,-0.230223,1.511567,2.164417,0.851782,1.186718,2.219248,0.781882,1.251675
117.540000,-0.430137,-0.199158,1.509397,-0.419989,-0.236366,1.512553,2.164831,0.852625,1.184902,2.220127,0.782475,1.250384
117.545000,-0.428865,-0.203528,1.510403,-0.418677,-0.242564,1.513570,2.165316,0.853446,1.183187,2.220993,0.782217,1.249428
117.550000,-0.427584,-0.207904,1.511450,-0.421791,-0.238161,1.516200,2.165352,0.854453,1.181785,2.216222,0.789548,1.242393
117.555000,-0.426400,-0.212289,1.512592,-0.420600,-0.244111,1.517338,2.166177,0.855210,1.179835,2.217210,0.789981,1.241388
117.560000,-0.425129,-0.216680,1.513712,-0.419412,-0.250103,1.518510,2.166238,0.856250,1.178477,2.218174,0.790348,1.240477
117.565000,-0.423856,-0.221083,1.514855,-0.418233,-0.256145,1.519693,2.166396,0.857229,1.177022,2.219144,0.790910,1.239524
117.570000,-0.422580,-0.225493,1.516025,-0.417060,-0.262237,1.520901,2.166699,0.858163,1.175467,2.220038,0.791116,1.238567
117.575000,-0.421302,-0.229904,1.517213,-0.415890,-0.268368,1.522127,2.167238,0.859100,1.173736,2.220998,0.791468,1.237635
117.580000,-0.420025,-0.234315,1.518415,-0.414728,-0.274535,1.523363,2.167945,0.860049,1.171931,2.222017,0.791398,1.236686
117.585000,-0.418749,-0.238732,1.519634,-0.413576,-0.280740,1.524607,2.168726,0.860936,1.170107,2.223081,0.791559,1.235858
117.590000,-0.417476,-0.243161,1.520875,-0.412436,-0.286994,1.525867,2.169500,0.861718,1.168248,2.224027,0.791360,1.234986
117.595000,-0.416203,-0.247602,1.522138,-0.411305,-0.293299,1.527146,2.170072,0.862482,1.166625,2.224893,0.791454,1.234075
117.600000,-0.414931,-0.252054,1.523419,-0.418848,-0.279144,1.527714,2.170660,0.863218,1.165016,2.219717,0.799435,1.225946
117.605000,-0.413769,-0.256526,1.524782,-0.417972,-0.284927,1.529008,2.172035,0.863675,1.162825,2.220541,0.799491,1.225084
117.610000,-0.412517,-0.260995,1.526116,-0.417107,-0.290751,1.530320,2.172773,0.864421,1.161081,2.221410,0.799410,1.224396
117.615000,-0.411258,-0.265471,1.527469,-0.416243,-0.296620,1.531644,2.173536,0.865174,1.159288,2.222269,0.799414,1.223482
117.620000,-0.409997,-0.269949,1.528832,-0.415383,-0.302531,1.532985,2.174403,0.865890,1.157455,2.223166,0.799313,1.222735
117.625000,-0.408737,-0.274430,1.530197,-0.414532,-0.308476,1.534321,2.175288,0.866590,1.155617,2.224011,0.799166,1.221897
117.630000,-0.407476,-0.278917,1.531570,-0.413688,-0.314464,1.535658,2.176270,0.867202,1.153784,2.224883,0.799037,1.221175
117.635000,-0.406204,-0.283412,1.532954,-0.412853,-0.320492,1.537001,2.177152,0.867832,1.152011,2.225623,0.798705,1.220490
117.640000,-0.404913,-0.287908,1.534349,-0.412004,-0.326570,1.538349,2.178102,0.868439,1.150241,2.226475,0.798712,1.219736
117.645000,-0.403615,-0.292394,1.535734,-0.411148,-0.332675,1.539706,2.178978,0.869064,1.148521,2.227212,0.798290,1.219160
117.650000,-0.402318,-0.296878,1.537105,-0.400018,-0.321015,1.540828,2.179871,0.869657,1.146742,2.222964,0.804746,1.210179
117.655000,-0.401133,-0.301388,1.538542,-0.398884,-0.326644,1.542153,2.181626,0.869827,1.144308,2.223651,0.804281,1.209515
117.660000,-0.399849,-0.305891,1.539923,-0.397753,-0.332313,1.543473,2.182663,0.870263,1.142472,2.224339,0.804107,1.208730
117.665000,-0.398564,-0.310395,1.541292,-0.396626,-0.338026,1.544780,2.184109,0.870526,1.140448,2.224971,0.803636,1.208192
117.670000,-0.397277,-0.314890,1.542635,-0.395510,-0.343760,1.546067,2.185732,0.870807,1.138439,2.225575,0.802840,1.207651
117.675000,-0.395973,-0.319385,1.543963,-0.394391,-0.349520,1.547319,2.187767,0.871056,1.136291,2.226336,0.802177,1.207421
117.680000,-0.394654,-0.323880,1.545290,-0.393259,-0.355319,1.548568,2.189969,0.871320,1.134048,2.227104,0.800882,1.207232
117.685000,-0.393332,-0.328371,1.546616,-0.392125,-0.361148,1.549809,2.192002,0.871565,1.131873,2.227990,0.800033,1.207068
117.690000,-0.392007,-0.332866,1.547948,-0.391004,-0.367007,1.551052,2.193890,0.871735,1.129651,2.228632,0.798930,1.206754
117.695000,-0.390666,-0.337376,1.549289,-0.389881,-0.372913,1.552293,2.195371,0.871913,1.127656,2.229310,0.798187,1.206279
117.700000,-0.389309,-0.341890,1.550644,-0.388705,-0.366296,1.552390,2.196589,0.872127,1.125794,2.228069,0.804134,1.197309
117.705000,-0.388068,-0.346425,1.552059,-0.387559,-0.371903,1.553624,2.198485,0.872136,1.123471,2.228659,0.803729,1.196698
117.710000,-0.386725,-0.350933,1.553422,-0.386422,-0.377533,1.554852,2.199464,0.872569,1.121892,2.229249,0.803188,1.196314
117.715000,-0.385367,-0.355447,1.554780,-0.385283,-0.383196,1.556066,2.200456,0.873061,1.120365,2.229965,0.803178,1.195801
117.720000,-0.383997,-0.359967,1.556134,-0.384134,-0.388901,1.557275,2.201593,0.873480,1.118758,2.230666,0.802675,1.195543
117.725000,-0.382622,-0.364492,1.557478,-0.382989,-0.394642,1.558474,2.202649,0.873859,1.117190,2.231333,0.802438,1.195096
117.730000,-0.381240,-0.369025,1.558810,-0.381847,-0.400422,1.559654,2.203835,0.874137,1.115577,2.231919,0.801998,1.194785
117.735000,-0.379855,-0.373563,1.560133,-0.380708,-0.406241,1.560823,2.204999,0.874378,1.113992,2.232478,0.801519,1.194454
117.740000,-0.378463,-0.378107,1.561442,-0.379575,-0.412096,1.561975,2.206212,0.874604,1.112464,2.232988,0.801080,1.194164
117.745000,-0.377065,-0.382654,1.562745,-0.378441,-0.417990,1.563109,2.207482,0.874887,1.110957,2.233550,0.800532,1.194021
117.750000,-0.375663,-0.387197,1.564051,-0.372104,-0.413979,1.569156,2.208680,0.875294,1.109593,2.233075,0.808004,1.185446
117.755000,-0.374374,-0.391772,1.565405,-0.370829,-0.419625,1.570428,2.210537,0.875439,1.107725,2.233818,0.807652,1.185481
117.760000,-0.372973,-0.396332,1.566726,-0.369551,-0.425314,1.571697,2.211606,0.875799,1.106411,2.234492,0.807285,1.185282
117.765000,-0.371563,-0.400902,1.568049,-0.368271,-0.431047,1.572971,2.212406,0.876088,1.105278,2.235054,0.806957,1.185257
117.770000,-0.370147,-0.405480,1.569368,-0.366996,-0.436819,1.574237,2.213140,0.876260,1.104092,2.235445,0.806835,1.185009
117.775000,-0.368717,-0.410061,1.570685,-0.365720,-0.442630,1.575495,2.213839,0.876393,1.102868,2.235759,0.806482,1.184776
117.780000,-0.367270,-0.414644,1.571998,-0.364437,-0.448475,1.576750,2.214615,0.876521,1.101523,2.236063,0.806364,1.184395
117.785000,-0.365807,-0.419221,1.573294,-0.363145,-0.454352,1.577991,2.215524,0.876706,1.100152,2.236415,0.805920,1.184043
117.790000,-0.364331,-0.423792,1.574567,-0.361844,-0.460251,1.579207,2.216646,0.876919,1.098805,2.236897,0.805700,1.183812
117.795000,-0.362846,-0.428363,1.575813,-0.360545,-0.466177,1.580396,2.217974,0.877167,1.097605,2.237427,0.805048,1.183837
117.800000,-0.361351,-0.432936,1.577043,-0.364588,-0.458607,1.582237,2.219398,0.877465,1.096663,2.236122,0.811718,1.176240
117.805000,-0.359970,-0.437544,1.578308,-0.363429,-0.464191,1.583410,2.221524,0.877504,1.095503,2.236800,0.811002,1.176931
117.810000,-0.358473,-0.442126,1.579549,-0.362268,-0.469808,1.584582,2.222699,0.877906,1.095112,2.237536,0.810650,1.177887
117.815000,-0.356961,-0.446712,1.580802,-0.361100,-0.475459,1.585760,2.223603,0.878364,1.094853,2.238178,0.810245,1.178715
117.820000,-0.355437,-0.451308,1.582071,-0.359928,-0.481151,1.586947,2.224282,0.878851,1.094544,2.238859,0.810252,1.179524
117.825000,-0.353900,-0.455909,1.583349,-0.358754,-0.486885,1.588150,2.224811,0.879308,1.094085,2.239418,0.810129,1.179905
117.830000,-0.352353,-0.460514,1.584618,-0.357578,-0.492653,1.589347,2.225325,0.879686,1.093354,2.239959,0.810280,1.180184
117.835000,-0.350797,-0.465119,1.585872,-0.356403,-0.498454,1.590524,2.226020,0.879972,1.092312,2.240371,0.810102,1.179999
117.840000,-0.349232,-0.469725,1.587116,-0.355225,-0.504284,1.591685,2.226806,0.880200,1.091150,2.240852,0.809965,1.179933
117.845000,-0.347660,-0.474331,1.588352,-0.354051,-0.510146,1.592834,2.227702,0.880363,1.089892,2.241212,0.809630,1.179650
117.850000,-0.346074,-0.478945,1.589580,-0.350254,-0.500972,1.593838,2.228584,0.880516,1.088701,2.238242,0.816415,1.169996
117.855000,-0.344606,-0.483613,1.590824,-0.348991,-0.506450,1.594968,2.230145,0.880307,1.086944,2.238574,0.816087,1.169828
117.860000,-0.343030,-0.488257,1.592056,-0.347740,-0.511972,1.596091,2.230837,0.880475,1.085857,2.238912,0.815727,1.169696
117.865000,-0.341442,-0.492905,1.593305,-0.346489,-0.517530,1.597222,2.231334,0.880754,1.084879,2.239262,0.815671,1.169483
117.870000,-0.339835,-0.497550,1.594571,-0.345232,-0.523119,1.598373,2.231652,0.881210,1.084069,2.239677,0.815636,1.169266
117.875000,-0.338203,-0.502193,1.595848,-0.343964,-0.528737,1.599533,2.231888,0.881846,1.083454,2.240235,0.815950,1.169116
117.880000,-0.336546,-0.506833,1.597124,-0.342674,-0.534383,1.600699,2.232058,0.882679,1.083109,2.240920,0.816174,1.169165
117.885000,-0.334876,-0.511473,1.598395,-0.341374,-0.540059,1.601852,2.232262,0.883604,1.082949,2.241785,0.816746,1.169451
117.890000,-0.333204,-0.516117,1.599661,-0.340077,-0.545764,1.603000,2.232482,0.884486,1.082908,2.242654,0.817022,1.169926
117.895000,-0.331524,-0.520770,1.600921,-0.338789,-0.551507,1.604138,2.232819,0.885201,1.082775,2.243450,0.817535,1.170471
117.900000,-0.329835,-0.525428,1.602170,-0.330611,-0.550503,1.602982,2.233393,0.885749,1.082313,2.242654,0.825106,1.161878
117.905000,-0.328265,-0.530125,1.603407,-0.329126,-0.556094,1.604034,2.234817,0.885943,1.081041,2.243296,0.825197,1.162129
117.910000,-0.326575,-0.534782,1.604639,-0.327639,-0.561709,1.605067,2.235733,0.886398,1.079943,2.243907,0.824942,1.162227
117.915000,-0.324864,-0.539436,1.605883,-0.326140,-0.567348,1.606107,2.236611,0.886947,1.078771,2.244623,0.824813,1.162115
117.920000,-0.323134,-0.544091,1.607147,-0.324631,-0.573017,1.607160,2.237389,0.887607,1.077647,2.245377,0.824691,1.162007
117.925000,-0.321385,-0.548753,1.608435,-0.323112,-0.578722,1.608232,2.237866,0.888389,1.076807,2.246228,0.824778,1.161836
117.930000,-0.319624,-0.553423,1.609738,-0.321586,-0.584467,1.609325,2.237986,0.889240,1.076240,2.247017,0.825113,1.161829
117.935000,-0.317850,-0.558102,1.611044,-0.320061,-0.590254,1.610421,2.237771,0.890206,1.075976,2.247775,0.825658,1.161655
117.940000,-0.316060,-0.562782,1.612346,-0.318532,-0.596076,1.611513,2.237412,0.891219,1.075804,2.248567,0.826478,1.161728
117.945000,-0.314247,-0.567460,1.613649,-0.316991,-0.601927,1.612594,2.237104,0.892344,1.075589,2.249321,0.827225,1.161515
117.950000,-0.312414,-0.572132,1.614954,-0.314812,-0.591348,1.617173,2.237048,0.893503,1.075232,2.248983,0.834776,1.150566
117.955000,-0.310697,-0.576839,1.616231,-0.313220,-0.596755,1.618358,2.237730,0.894455,1.074315,2.249943,0.835275,1.150462
117.960000,-0.308857,-0.581514,1.617507,-0.311622,-0.602190,1.619508,2.237932,0.895669,1.073869,2.251116,0.836151,1.150535
117.965000,-0.307006,-0.586189,1.618774,-0.310014,-0.607656,1.620662,2.238035,0.896888,1.073426,2.252177,0.836417,1.150647
117.970000,-0.305149,-0.590861,1.620023,-0.308410,-0.613149,1.621791,2.237930,0.898137,1.073248,2.253301,0.837412,1.150573
117.975000,-0.303276,-0.595527,1.621262,-0.306806,-0.618667,1.622902,2.237900,0.899364,1.073001,2.254285,0.837932,1.150891
117.980000,-0.301385,-0.600182,1.622493,-0.305186,-0.624207,1.624005,2.237816,0.900696,1.072751,2.255416,0.838825,1.150793
117.985000,-0.299479,-0.604830,1.623721,-0.303560,-0.629767,1.625097,2.237903,0.902094,1.072324,2.256554,0.839502,1.151024
117.990000,-0.297562,-0.609477,1.624951,-0.301926,-0.635355,1.626187,2.238263,0.903492,1.071680,2.257901,0.840277,1.150839
117.995000,-0.295635,-0.614128,1.626169,-0.300291,-0.640976,1.627276,2.238602,0.904857,1.071032,2.259203,0.840658,1.151062
118.000000,-0.293698,-0.618788,1.627370,-0.293974,-0.641553,1.629398,2.239041,0.906092,1.070240,2.257478,0.847828,1.141579
118.005000,-0.291870,-0.623495,1.628548,-0.292196,-0.647073,1.630480,2.240310,0.906949,1.068716,2.258616,0.847982,1.141673
118.010000,-0.289918,-0.628180,1.629760,-0.290409,-0.652632,1.631571,2.240741,0.908190,1.067704,2.259820,0.848554,1.141244
118.015000,-0.287947,-0.632870,1.630988,-0.288606,-0.658234,1.632672,2.241215,0.909446,1.066526,2.261024,0.848921,1.141094
118.020000,-0.285962,-0.637559,1.632221,-0.286798,-0.663869,1.633788,2.241452,0.910854,1.065253,2.262278,0.849465,1.140399
118.025000,-0.283952,-0.642245,1.633456,-0.284981,-0.669531,1.634892,2.241502,0.912429,1.064297,2.263611,0.850236,1.139684
118.030000,-0.281919,-0.646937,1.634709,-0.283139,-0.675229,1.636006,2.241422,0.914037,1.063514,2.265039,0.851144,1.139331
118.035000,-0.279873,-0.651637,1.635977,-0.281290,-0.680969,1.637136,2.241012,0.915736,1.063078,2.266351,0.852094,1.138752
118.040000,-0.277816,-0.656341,1.637260,-0.279440,-0.686751,1.638274,2.240401,0.917477,1.062914,2.267744,0.853441,1.138570
118.045000,-0.275747,-0.661046,1.638555,-0.277583,-0.692569,1.639424,2.239695,0.919252,1.062805,2.269011,0.854645,1.138218
118.050000,-0.273663,-0.665744,1.639862,-0.275873,-0.670579,1.640855,2.238718,0.921219,1.062933,2.266089,0.862762,1.129978
118.055000,-0.271685,-0.670462,1.641141,-0.274001,-0.675637,1.642035,2.238420,0.923036,1.062482,2.267531,0.864438,1.129657
118.060000,-0.269589,-0.675154,1.642460,-0.272116,-0.680724,1.643230,2.237368,0.925269,1.062668,2.269151,0.865995,1.129339
118.065000,-0.267492,-0.679844,1.643778,-0.270224,-0.685844,1.644415,2.236225,0.927568,1.062958,2.270791,0.867925,1.129112
118.070000,-0.265403,-0.684537,1.645097,-0.268349,-0.690993,1.645599,2.235069,0.929808,1.063307,2.272481,0.869643,1.128854
118.075000,-0.263320,-0.689233,1.646410,-0.266486,-0.696183,1.646781,2.233920,0.931939,1.063661,2.274010,0.871520,1.128725
118.080000,-0.261239,-0.693926,1.647708,-0.264635,-0.701404,1.647945,2.232687,0.934117,1.064138,2.275518,0.873123,1.128480
118.085000,-0.259152,-0.698609,1.649005,-0.262788,-0.706653,1.649090,2.231559,0.936305,1.064513,2.277081,0.875126,1.128459
118.090000,-0.257055,-0.703278,1.650316,-0.260935,-0.711924,1.650246,2.230342,0.938656,1.064875,2.278673,0.876624,1.128177
118.095000,-0.254947,-0.707942,1.651638,-0.259077,-0.717220,1.651414,2.229116,0.941148,1.065270,2.280474,0.878875,1.127985
118.100000,-0.252829,-0.712613,1.652964,-0.248451,-0.721642,1.657698,2.227826,0.943681,1.065740,2.276389,0.884316,1.122085
118.105000,-0.250827,-0.717321,1.654230,-0.246336,-0.726956,1.659012,2.227004,0.945944,1.065917,2.278228,0.886666,1.121931
118.110000,-0.248719,-0.722018,1.655539,-0.244225,-0.732318,1.660313,2.225347,0.948463,1.066655,2.279946,0.888593,1.121788
118.115000,-0.246605,-0.726720,1.656850,-0.242110,-0.737724,1.661610,2.223534,0.951016,1.067507,2.281680,0.891005,1.121481
118.120000,-0.244484,-0.731422,1.658160,-0.239997,-0.743170,1.662909,2.221843,0.953510,1.068141,2.283377,0.893113,1.121307
118.125000,-0.242351,-0.736120,1.659474,-0.237875,-0.748651,1.664194,2.220245,0.956030,1.068694,2.285084,0.895333,1.120759
118.130000,-0.240209,-0.740804,1.660807,-0.235744,-0.754163,1.665491,2.218552,0.958652,1.069272,2.286882,0.897368,1.120567
